user_id,signup_date,device_type,acquisition_channel,region,kyc_completed,referral_source
1772,2024-01-13,Web,Organic,West,1,
1773,2024-09-04,Android,Social,West,0,
1774,2024-05-18,Android,Paid,North,0,
1775,2024-08-09,iOS,Paid,West,1,
1776,2024-05-28,Android,Organic,West,1,
1777,2024-01-29,Android,Referral,South,1,Influencer
1778,2025-04-04,Android,Paid,South,0,
1779,2025-06-29,Web,Social,East,1,
1780,2024-09-20,iOS,Organic,West,1,
1781,2024-01-29,iOS,Paid,East,1,
1782,2024-02-21,Android,Referral,East,0,Influencer
1783,2025-07-02,iOS,Social,South,1,
1784,2024-04-21,Android,Organic,South,0,
1785,2024-03-01,Android,Social,North,1,
1786,2024-11-06,iOS,Organic,South,1,
1787,2024-03-04,Android,Paid,East,0,
1788,2024-10-04,Android,Organic,West,0,
1789,2024-12-27,Android,Referral,East,1,Friend
1790,2025-03-22,Android,Organic,East,1,
1791,2024-03-02,iOS,Organic,East,0,
1792,2025-01-29,Android,Organic,South,1,
1793,2024-08-15,iOS,Organic,East,1,
1794,2024-01-10,Android,Social,North,0,
1795,2025-02-23,Android,Social,West,1,
1796,2024-12-03,Android,Referral,South,0,PromoCode
1797,2024-12-24,iOS,Organic,East,0,
1798,2024-08-15,iOS,Paid,North,1,
1799,2024-03-25,Web,Referral,West,0,Influencer
1800,2025-06-25,iOS,Social,East,1,
1801,2024-07-10,Android,Paid,West,1,
1802,2024-06-16,iOS,Social,South,1,
1803,2024-02-04,Web,Social,South,0,
1804,2024-04-14,iOS,Social,North,0,
1805,2025-03-21,Android,Organic,South,1,
1806,2025-05-09,Android,Organic,North,1,
1807,2025-03-02,iOS,Paid,East,1,
1808,2024-04-02,iOS,Paid,West,1,
1809,2024-09-01,Android,Organic,South,0,
1810,2024-10-22,iOS,Organic,West,1,
1811,2024-11-07,Web,Referral,West,1,PromoCode
1812,2024-06-04,Android,Paid,East,1,
1813,2025-06-01,iOS,Organic,East,0,
1814,2024-02-06,Android,Referral,South,1,Friend
1815,2025-01-06,Android,Referral,East,0,Friend
1816,2024-12-16,Android,Referral,West,1,Friend
1817,2024-02-07,Android,Organic,North,0,
1818,2024-03-18,iOS,Referral,North,1,Friend
1819,2025-02-20,Android,Paid,North,1,
1820,2024-10-02,Android,Organic,South,1,
1821,2024-09-20,Android,Referral,East,1,Influencer
1822,2025-01-16,Android,Organic,East,0,
1823,2025-03-25,Android,Organic,East,1,
1824,2024-04-23,iOS,Paid,East,1,
1825,2025-02-21,Android,Organic,West,1,
1826,2024-04-02,iOS,Organic,North,1,
1827,2024-05-16,iOS,Social,West,1,
1828,2025-03-12,Android,Organic,South,1,
1829,2024-12-25,iOS,Social,North,0,
1830,2024-04-22,Android,Paid,North,1,
1831,2025-05-21,Android,Organic,West,0,
1832,2025-04-30,Android,Organic,South,0,
1833,2024-07-04,Android,Paid,South,0,
1834,2025-05-07,Android,Referral,North,0,Friend
1835,2024-04-13,iOS,Organic,East,1,
1836,2024-05-28,Android,Organic,South,0,
1837,2025-04-29,iOS,Referral,West,0,Friend
1838,2025-01-09,Android,Organic,South,1,
1839,2024-12-07,iOS,Social,North,1,
1840,2024-08-05,Android,Referral,East,1,Influencer
1841,2024-04-07,Android,Paid,South,1,
1842,2024-01-23,Android,Organic,North,0,
1843,2024-11-09,Android,Organic,South,0,
1844,2025-04-21,Android,Social,East,0,
1845,2025-01-18,iOS,Organic,West,1,
1846,2025-03-09,Android,Organic,North,1,
1847,2024-09-07,iOS,Paid,North,0,
1848,2024-04-07,iOS,Organic,East,0,
1849,2024-10-10,iOS,Paid,North,1,
1850,2024-07-03,Android,Social,East,0,
1851,2025-03-20,Android,Paid,North,1,
1852,2025-05-08,Web,Social,East,1,
1853,2025-06-21,iOS,Social,South,1,
1854,2024-06-15,Android,Organic,South,1,
1855,2024-10-05,Android,Organic,South,0,
1856,2024-01-17,Android,Paid,North,1,
1857,2024-02-21,Android,Referral,East,1,PromoCode
1858,2024-12-25,iOS,Organic,East,1,
1859,2024-09-10,Android,Social,West,1,
1860,2024-06-26,Android,Referral,South,1,Friend
1861,2025-05-14,Android,Organic,West,1,
1862,2024-04-07,Android,Referral,South,0,Influencer
1863,2024-10-22,iOS,Organic,West,0,
1864,2025-05-04,iOS,Social,South,0,
1865,2025-06-28,Android,Paid,East,1,
1866,2024-01-16,iOS,Organic,South,1,
1867,2024-08-29,Android,Organic,North,0,
1868,2024-04-18,Android,Social,South,0,
1869,2024-05-23,Android,Paid,South,1,
1870,2024-04-25,Android,Social,East,0,
1871,2024-01-02,Android,Organic,North,0,
1872,2024-04-08,Android,Organic,East,0,
1873,2024-08-15,iOS,Organic,West,0,
1874,2024-07-27,Android,Paid,West,1,
1875,2024-10-31,iOS,Organic,North,1,
1876,2024-02-05,Android,Organic,West,1,
1877,2024-07-04,Web,Referral,North,1,Influencer
1878,2024-08-26,iOS,Paid,South,0,
1879,2024-05-08,Android,Organic,West,0,
1880,2024-05-26,iOS,Paid,South,1,
1881,2025-04-17,Android,Referral,East,1,PromoCode
1882,2025-06-19,iOS,Organic,West,0,
1883,2025-01-20,Android,Organic,East,0,
1884,2024-02-25,iOS,Organic,East,0,
1885,2024-06-23,iOS,Referral,North,1,Influencer
1886,2024-10-29,Android,Social,East,0,
1887,2025-04-25,Android,Organic,North,1,
1888,2024-06-12,iOS,Organic,North,0,
1889,2025-06-07,Android,Social,North,1,
1890,2024-11-12,Android,Social,North,0,
1891,2024-01-24,Android,Referral,North,1,Influencer
1892,2024-02-14,Android,Social,South,0,
1893,2024-12-19,Web,Referral,North,0,PromoCode
1894,2024-03-12,Android,Referral,West,1,PromoCode
1895,2025-03-11,Android,Organic,North,1,
1896,2025-05-07,iOS,Paid,South,1,
1897,2025-05-24,iOS,Organic,West,1,
1898,2025-02-23,Android,Social,West,0,
1899,2024-05-02,Android,Social,South,1,
1900,2024-09-26,Web,Referral,West,0,Friend
1901,2025-02-25,iOS,Organic,South,0,
1902,2024-09-17,Android,Organic,East,1,
1903,2024-01-23,Android,Organic,East,1,
1904,2025-04-27,Android,Organic,North,1,
1905,2024-07-27,Android,Referral,North,1,Friend
1906,2024-10-27,Android,Social,North,1,
1907,2025-03-18,iOS,Organic,North,0,
1908,2025-04-27,Android,Organic,South,1,
1909,2024-06-18,iOS,Referral,East,1,Influencer
1910,2025-02-19,Android,Organic,South,1,
1911,2024-03-31,iOS,Social,West,1,
1912,2025-04-27,iOS,Organic,West,1,
1913,2024-01-23,Android,Organic,West,1,
1914,2025-01-16,Android,Organic,West,0,
1915,2025-04-17,Android,Organic,West,1,
1916,2024-04-25,iOS,Paid,East,0,
1917,2025-03-18,iOS,Organic,South,0,
1918,2025-01-15,Android,Paid,West,0,
1919,2025-02-22,Android,Paid,North,0,
1920,2025-04-25,Android,Organic,East,0,
1921,2025-02-18,iOS,Organic,North,0,
1922,2024-05-04,Android,Paid,East,1,
1923,2024-06-28,Android,Referral,East,1,Friend
1924,2024-07-06,Android,Social,North,0,
1925,2024-04-18,Android,Organic,North,0,
1926,2024-02-18,iOS,Organic,West,1,
1927,2024-04-14,Android,Organic,North,0,
1928,2024-06-11,iOS,Paid,South,0,
1929,2024-08-28,Android,Referral,East,0,Friend
1930,2025-03-16,Android,Social,East,0,
1931,2025-01-15,iOS,Referral,West,1,PromoCode
1932,2024-01-28,Web,Organic,East,0,
1933,2025-05-08,iOS,Paid,North,1,
1934,2024-02-25,Android,Social,East,0,
1935,2024-11-19,Android,Organic,East,1,
1936,2024-08-31,iOS,Paid,North,1,
1937,2024-04-24,Android,Social,North,0,
1938,2024-07-16,Android,Referral,East,0,Influencer
1939,2025-05-15,iOS,Referral,South,0,Friend
1940,2025-01-20,iOS,Organic,North,1,
1941,2024-05-09,Web,Paid,South,0,
1942,2024-10-30,Web,Organic,South,1,
1943,2025-01-09,iOS,Referral,West,0,Influencer
1944,2025-03-15,Android,Organic,South,0,
1945,2024-11-22,Android,Social,West,0,
1946,2025-01-26,Android,Social,South,0,
1947,2024-03-11,Android,Paid,West,0,
1948,2024-11-22,Android,Organic,North,0,
1949,2025-05-30,Android,Organic,East,1,
1950,2024-05-18,Android,Referral,East,0,Friend
1951,2025-02-06,Android,Referral,West,1,Influencer
1952,2025-01-23,Android,Referral,North,1,Influencer
1953,2025-01-09,Android,Organic,West,1,
1954,2024-06-06,Android,Paid,West,1,
1955,2024-05-11,iOS,Referral,North,0,PromoCode
1956,2025-03-28,Android,Paid,South,0,
1957,2024-12-03,Android,Referral,South,1,Friend
1958,2025-06-12,iOS,Referral,North,1,PromoCode
1959,2024-11-25,Android,Organic,West,1,
1960,2025-01-27,Android,Organic,East,0,
1961,2024-06-30,Android,Paid,West,1,
1962,2025-01-23,Android,Organic,South,1,
1963,2024-03-05,Web,Referral,North,0,Friend
1964,2024-11-12,Android,Referral,North,1,Friend
1965,2024-03-16,iOS,Social,North,0,
1966,2024-12-27,Android,Referral,South,0,Influencer
1967,2024-01-23,Android,Organic,West,0,
1968,2024-02-02,Android,Organic,North,1,
1969,2025-02-22,Android,Social,East,1,
1970,2025-02-08,Android,Organic,North,1,
1971,2024-01-25,Android,Referral,West,1,Friend
1972,2025-03-24,Android,Referral,South,0,Influencer
1973,2025-05-26,iOS,Organic,East,0,
1974,2025-01-25,Android,Organic,East,0,
1975,2024-09-03,iOS,Paid,North,1,
1976,2024-10-18,iOS,Social,West,0,
1977,2024-10-26,Android,Organic,North,1,
1978,2024-02-23,Android,Social,East,0,
1979,2024-05-11,Android,Paid,North,0,
1980,2024-02-03,iOS,Social,West,0,
1981,2024-01-15,Android,Organic,South,0,
1982,2024-03-24,iOS,Organic,East,1,
1983,2025-03-08,Android,Social,West,1,
1984,2025-06-30,iOS,Social,North,1,
1985,2024-08-12,Android,Paid,East,1,
1986,2024-05-17,iOS,Referral,North,1,PromoCode
1987,2024-07-25,Android,Social,North,1,
1988,2025-03-17,Android,Organic,South,1,
1989,2024-02-07,Android,Paid,North,1,
1990,2024-09-12,Android,Social,North,0,
1991,2025-03-24,Web,Organic,West,1,
1992,2025-04-30,Android,Organic,North,1,
1993,2025-01-21,Android,Referral,South,0,PromoCode
1994,2025-07-04,Android,Organic,North,1,
1995,2024-06-30,Android,Organic,North,1,
1996,2024-05-05,Android,Social,North,1,
1997,2025-06-20,iOS,Paid,East,1,
1998,2024-08-04,Android,Social,South,0,
1999,2024-09-26,Web,Social,East,1,
2000,2024-04-10,Android,Organic,South,0,
2001,2025-01-10,Android,Organic,South,1,
2002,2024-04-22,iOS,Organic,West,1,
2003,2024-10-19,iOS,Organic,East,1,
2004,2024-01-27,Android,Referral,South,0,Influencer
2005,2024-01-21,iOS,Referral,South,0,PromoCode
2006,2024-04-22,Android,Paid,West,1,
2007,2025-03-13,Android,Organic,East,1,
2008,2025-03-16,iOS,Organic,North,1,
2009,2024-12-25,Android,Paid,West,1,
2010,2024-08-28,Android,Paid,South,1,
2011,2025-03-18,iOS,Organic,East,0,
2012,2024-05-15,Web,Referral,South,1,Friend
2013,2025-03-06,Android,Organic,West,1,
2014,2024-05-06,Android,Organic,West,0,
2015,2024-05-26,Android,Referral,East,0,PromoCode
2016,2024-07-24,Web,Organic,West,1,
2017,2024-04-25,iOS,Paid,West,1,
2018,2025-05-22,Android,Organic,North,0,
2019,2024-08-27,Android,Organic,South,0,
2020,2025-02-06,Android,Organic,North,0,
2021,2024-10-22,iOS,Social,North,0,
2022,2025-02-08,iOS,Paid,East,1,
2023,2025-06-02,iOS,Social,West,1,
2024,2024-06-30,Web,Paid,South,1,
2025,2025-04-20,Android,Paid,South,1,
2026,2024-12-25,Android,Organic,South,0,
2027,2024-11-21,Android,Organic,West,1,
2028,2025-05-28,Android,Organic,South,1,
2029,2024-02-05,Android,Organic,South,1,
2030,2025-01-18,Android,Paid,West,1,
2031,2024-12-01,iOS,Organic,East,1,
2032,2024-04-22,iOS,Organic,South,1,
2033,2024-09-02,Android,Organic,West,0,
2034,2024-03-28,Android,Paid,North,0,
2035,2025-06-12,Android,Referral,West,1,Influencer
2036,2024-08-04,iOS,Social,North,1,
2037,2025-02-28,iOS,Organic,West,1,
2038,2024-04-08,Android,Organic,South,0,
2039,2024-03-21,Android,Organic,East,0,
2040,2024-07-29,Android,Social,East,1,
2041,2024-10-30,Android,Organic,South,1,
2042,2024-08-10,Android,Referral,North,0,Friend
2043,2025-06-11,iOS,Paid,West,1,
2044,2024-02-19,iOS,Organic,South,1,
2045,2024-02-06,Android,Organic,West,0,
2046,2025-01-18,iOS,Organic,South,1,
2047,2025-07-03,Web,Social,South,0,
2048,2024-05-25,Android,Paid,West,1,
2049,2024-03-18,Android,Paid,East,1,
2050,2024-04-25,Web,Paid,East,0,
2051,2024-03-18,Android,Referral,North,1,Friend
2052,2024-10-31,Web,Paid,West,1,
2053,2024-02-27,Web,Organic,North,1,
2054,2024-02-12,iOS,Organic,South,1,
2055,2024-01-08,iOS,Organic,North,1,
2056,2024-02-06,iOS,Referral,South,0,PromoCode
2057,2024-11-06,iOS,Organic,West,0,
2058,2024-01-10,Android,Paid,West,1,
2059,2025-03-11,Android,Organic,West,0,
2060,2025-05-23,Android,Social,West,1,
2061,2024-09-19,iOS,Organic,North,1,
2062,2024-09-20,Android,Organic,South,1,
2063,2024-09-11,Android,Social,East,1,
2064,2024-09-24,Android,Paid,West,0,
2065,2025-05-11,iOS,Social,West,1,
2066,2025-05-06,Web,Organic,South,1,
2067,2024-12-19,Web,Organic,East,0,
2068,2024-04-04,Android,Referral,West,0,Influencer
2069,2025-04-30,iOS,Social,East,1,
2070,2025-02-25,iOS,Organic,West,0,
2071,2024-05-16,Android,Social,North,1,
2072,2025-04-18,Android,Paid,North,1,
2073,2024-09-17,Android,Social,East,1,
2074,2025-02-07,Web,Organic,South,1,
2075,2024-05-23,Android,Organic,South,0,
2076,2024-07-04,Android,Social,North,1,
2077,2025-03-27,iOS,Social,South,1,
2078,2024-04-10,Android,Paid,South,0,
2079,2024-08-18,Android,Organic,South,1,
2080,2024-12-06,iOS,Organic,East,1,
2081,2024-06-16,Android,Paid,East,0,
2082,2024-05-11,iOS,Organic,South,1,
2083,2024-06-10,Android,Organic,North,1,
2084,2025-06-16,iOS,Organic,South,1,
2085,2025-06-11,iOS,Referral,West,0,Friend
2086,2024-08-27,Android,Organic,North,1,
2087,2024-03-20,Android,Paid,East,1,
2088,2024-05-30,iOS,Paid,West,1,
2089,2024-03-07,iOS,Referral,South,1,Friend
2090,2024-10-05,iOS,Paid,South,1,
2091,2025-02-22,iOS,Organic,North,0,
2092,2024-12-17,Android,Referral,North,1,Influencer
2093,2024-02-02,Android,Social,South,0,
2094,2025-03-21,Web,Referral,South,0,PromoCode
2095,2024-04-30,Android,Social,North,0,
2096,2024-02-26,Android,Referral,West,1,PromoCode
2097,2024-08-12,Android,Referral,East,1,PromoCode
2098,2025-01-04,Android,Organic,North,0,
2099,2024-07-21,Android,Paid,West,0,
2100,2024-06-23,Web,Paid,South,0,
2101,2025-05-06,Android,Organic,East,1,
2102,2024-07-07,Android,Paid,West,1,
2103,2024-02-03,Web,Organic,East,1,
2104,2025-06-29,Web,Referral,East,1,PromoCode
2105,2025-06-18,Android,Paid,East,1,
2106,2024-05-23,Android,Paid,West,0,
2107,2024-02-16,iOS,Social,West,0,
2108,2024-08-21,iOS,Organic,South,0,
2109,2025-04-18,iOS,Organic,East,1,
2110,2024-09-22,iOS,Organic,North,1,
2111,2024-02-03,iOS,Social,North,0,
2112,2025-06-22,Android,Paid,North,0,
2113,2025-02-24,iOS,Referral,West,1,Friend
2114,2024-10-13,Android,Organic,South,0,
2115,2024-01-13,iOS,Paid,West,0,
2116,2024-09-15,iOS,Organic,East,1,
2117,2024-12-18,Android,Referral,North,1,Friend
2118,2024-01-23,Android,Social,West,1,
2119,2024-10-02,Android,Referral,North,1,Influencer
2120,2024-02-16,Android,Referral,West,1,PromoCode
2121,2025-01-31,iOS,Paid,North,0,
2122,2024-09-26,Android,Referral,East,1,Friend
2123,2024-03-21,iOS,Paid,North,1,
2124,2024-05-15,Android,Referral,East,1,Influencer
2125,2024-06-06,iOS,Organic,East,1,
2126,2024-12-09,iOS,Organic,West,0,
2127,2025-02-27,iOS,Paid,West,1,
2128,2025-06-15,Android,Paid,West,0,
2129,2025-03-20,Web,Organic,East,0,
2130,2025-04-27,Android,Referral,South,1,Influencer
2131,2024-04-06,Android,Organic,South,1,
2132,2025-05-17,Android,Organic,East,1,
2133,2025-04-09,Android,Referral,East,1,Influencer
2134,2025-05-30,Web,Paid,West,1,
2135,2024-01-23,Android,Referral,West,1,Influencer
2136,2024-08-25,iOS,Paid,West,1,
2137,2024-07-15,iOS,Social,South,0,
2138,2024-06-20,Android,Paid,South,1,
2139,2024-06-18,iOS,Organic,East,1,
2140,2025-06-02,Android,Organic,South,0,
2141,2025-02-01,Android,Organic,West,1,
2142,2025-05-12,Android,Social,West,1,
2143,2024-03-03,Web,Organic,West,1,
2144,2024-09-15,Web,Organic,West,1,
2145,2025-02-19,Android,Organic,West,0,
2146,2025-02-11,Android,Social,North,1,
2147,2025-06-30,iOS,Organic,East,1,
2148,2024-04-11,Android,Social,East,0,
2149,2024-04-26,iOS,Organic,South,1,
2150,2025-01-29,Android,Organic,West,0,
2151,2024-07-04,Android,Organic,North,1,
2152,2024-05-06,iOS,Social,West,1,
2153,2024-01-25,Android,Social,West,1,
2154,2024-04-29,Web,Organic,South,1,
2155,2024-10-05,Web,Organic,North,1,
2156,2024-05-09,Android,Referral,North,0,PromoCode
2157,2025-05-06,Android,Organic,East,1,
2158,2025-02-15,Web,Organic,West,0,
2159,2025-03-22,Web,Organic,North,0,
2160,2025-01-10,Android,Organic,East,1,
2161,2024-10-29,iOS,Organic,North,1,
2162,2024-12-06,Android,Organic,West,0,
2163,2025-03-12,Android,Organic,East,0,
2164,2025-01-03,iOS,Social,North,1,
2165,2024-03-17,Android,Organic,South,0,
2166,2025-03-28,Web,Referral,North,0,Friend
2167,2024-09-13,Android,Organic,West,0,
2168,2024-09-09,iOS,Referral,South,0,Influencer
2169,2025-04-24,Android,Organic,North,1,
2170,2025-06-02,Android,Referral,North,1,PromoCode
2171,2025-01-26,iOS,Organic,East,1,
2172,2024-12-16,Android,Social,West,0,
2173,2025-01-16,Android,Organic,North,0,
2174,2025-05-16,Android,Organic,North,0,
2175,2024-03-15,Android,Social,North,0,
2176,2025-01-31,iOS,Paid,West,0,
2177,2024-12-02,Android,Organic,South,0,
2178,2025-01-05,Android,Social,West,0,
2179,2024-06-29,Android,Organic,East,1,
2180,2025-06-01,Android,Organic,East,0,
2181,2025-01-19,Android,Social,West,0,
2182,2024-11-01,Android,Organic,North,0,
2183,2024-02-20,Android,Social,North,0,
2184,2025-01-28,iOS,Organic,South,1,
2185,2024-05-19,iOS,Referral,West,0,Influencer
2186,2024-02-17,Android,Paid,West,0,
2187,2025-04-06,Android,Social,North,0,
2188,2024-12-13,Android,Paid,East,0,
2189,2025-01-31,Android,Organic,East,1,
2190,2024-12-28,Android,Referral,South,1,Influencer
2191,2025-06-14,Android,Organic,South,0,
2192,2024-12-06,Android,Referral,East,1,Influencer
2193,2025-04-06,Android,Social,West,0,
2194,2025-04-04,Android,Paid,South,0,
2195,2024-01-03,Android,Referral,North,0,PromoCode
2196,2025-04-20,Android,Organic,West,1,
2197,2024-05-24,Android,Paid,North,0,
2198,2025-04-19,Android,Organic,South,1,
2199,2024-10-21,Android,Referral,East,1,Friend
2200,2024-08-27,Android,Organic,South,0,
2201,2024-11-22,Android,Referral,East,1,Influencer
2202,2025-05-02,Android,Organic,West,1,
2203,2024-05-11,Android,Referral,South,1,Influencer
2204,2025-03-19,Android,Organic,South,1,
2205,2025-03-29,Android,Social,South,0,
2206,2024-06-10,iOS,Organic,West,0,
2207,2024-06-15,Android,Paid,North,0,
2208,2025-06-24,Android,Organic,North,1,
2209,2025-02-09,iOS,Referral,East,1,Friend
2210,2024-05-25,Android,Organic,South,1,
2211,2024-05-08,Android,Referral,North,1,PromoCode
2212,2025-01-25,iOS,Organic,West,0,
2213,2024-11-28,iOS,Referral,South,1,Friend
2214,2025-04-02,Android,Organic,East,1,
2215,2025-04-08,Android,Organic,North,1,
2216,2025-03-19,Android,Paid,West,1,
2217,2024-10-24,Android,Organic,West,1,
2218,2024-03-20,Android,Organic,East,1,
2219,2024-05-24,Android,Social,North,1,
2220,2024-08-25,Android,Social,South,1,
2221,2024-03-10,Web,Referral,West,0,Influencer
2222,2025-04-12,Web,Organic,East,1,
2223,2024-08-02,Android,Organic,West,0,
2224,2025-04-25,iOS,Referral,West,1,PromoCode
2225,2025-04-30,Android,Organic,North,0,
2226,2024-05-04,iOS,Social,North,1,
2227,2024-10-07,Android,Organic,South,1,
2228,2024-09-14,Android,Social,West,0,
2229,2025-04-01,Android,Paid,East,0,
2230,2025-05-17,Android,Referral,West,1,PromoCode
2231,2025-01-04,Android,Organic,East,1,
2232,2024-04-02,iOS,Social,West,0,
2233,2024-03-29,iOS,Organic,East,0,
2234,2024-02-21,Android,Referral,West,1,Friend
2235,2025-03-27,Android,Social,West,1,
2236,2024-04-12,Android,Organic,South,0,
2237,2025-02-25,iOS,Paid,North,1,
2238,2024-02-12,Web,Paid,North,1,
2239,2024-05-04,Web,Organic,East,0,
2240,2025-05-06,iOS,Paid,West,1,
2241,2024-06-19,Android,Organic,West,0,
2242,2024-07-24,Android,Organic,North,0,
2243,2024-07-23,Android,Referral,East,0,Influencer
2244,2024-04-07,Web,Referral,South,1,Friend
2245,2024-11-22,Android,Organic,South,1,
2246,2025-02-02,Android,Social,South,1,
2247,2024-03-07,iOS,Social,West,0,
2248,2024-06-01,Android,Paid,East,0,
2249,2024-12-08,Android,Paid,North,1,
2250,2024-01-14,iOS,Organic,West,0,
2251,2024-12-14,Android,Referral,West,0,PromoCode
2252,2024-02-06,Android,Referral,South,1,Influencer
2253,2024-02-27,iOS,Organic,East,1,
2254,2024-06-18,iOS,Referral,East,0,Friend
2255,2025-03-19,Web,Organic,South,1,
2256,2024-06-12,Android,Organic,South,0,
2257,2025-01-15,Android,Referral,South,1,Friend
2258,2024-07-16,iOS,Referral,West,1,PromoCode
2259,2024-09-16,Android,Paid,West,1,
2260,2024-11-10,Android,Paid,West,1,
2261,2025-02-16,iOS,Social,North,0,
2262,2024-10-13,Android,Paid,North,0,
2263,2024-09-02,Android,Referral,East,0,PromoCode
2264,2024-01-10,Android,Organic,South,1,
2265,2024-12-08,Android,Organic,South,1,
2266,2024-06-17,Android,Organic,West,1,
2267,2024-11-04,Android,Paid,North,1,
2268,2025-05-29,iOS,Referral,South,0,Friend
2269,2025-04-15,Web,Organic,East,1,
2270,2024-10-04,Android,Organic,South,0,
2271,2025-03-28,Android,Organic,West,0,
2272,2024-01-14,Android,Organic,West,1,
2273,2025-02-28,Android,Social,North,1,
2274,2024-12-13,iOS,Referral,East,0,Friend
2275,2024-03-05,iOS,Organic,East,1,
2276,2025-01-09,iOS,Referral,South,1,PromoCode
2277,2024-08-19,Android,Referral,East,0,Friend
2278,2024-06-26,Android,Referral,South,1,PromoCode
2279,2024-04-09,Android,Organic,South,0,
2280,2024-08-05,Android,Paid,North,0,
2281,2025-06-09,iOS,Organic,East,0,
2282,2025-06-24,Web,Social,West,0,
2283,2025-01-11,Android,Referral,South,1,Influencer
2284,2025-01-28,iOS,Paid,South,1,
2285,2025-01-21,Android,Organic,South,0,
2286,2024-12-10,Android,Organic,East,0,
2287,2024-09-01,Android,Organic,East,0,
2288,2024-06-19,Android,Social,East,1,
