user_id,signup_date,device_type,acquisition_channel,region,is_kyc_completed,referral_source,signup_month,days_since_signup,device_web_flag
1619,12-03-2024,Web,Social,East,TRUE,Unknown,2024-03,487,1
1620,05-01-2024,Web,Social,South,FALSE,Unknown,2024-01,554,1
1621,10-07-2024,Android,Paid,West,TRUE,Unknown,2024-07,367,0
1622,18-12-2024,Android,Paid,East,FALSE,Unknown,2024-12,206,0
1623,05-01-2025,Android,Organic,East,TRUE,Unknown,2025-01,188,0
1624,19-06-2025,iOS,Referral,West,TRUE,Influencer,2025-06,23,0
1625,28-01-2025,Android,Paid,West,TRUE,Unknown,2025-01,165,0
1626,23-01-2024,Web,Paid,North,FALSE,Unknown,2024-01,536,1
1627,14-01-2024,Android,Social,East,TRUE,Unknown,2024-01,545,0
1628,14-03-2025,Web,Paid,North,TRUE,Unknown,2025-03,120,1
1629,20-07-2024,iOS,Organic,South,TRUE,Unknown,2024-07,357,0
1630,18-10-2024,iOS,Organic,West,TRUE,Unknown,2024-10,267,0
1631,01-11-2024,Android,Paid,West,TRUE,Unknown,2024-11,253,0
1632,09-06-2024,Android,Paid,North,TRUE,Unknown,2024-06,398,0
1633,11-09-2024,Android,Social,East,FALSE,Unknown,2024-09,304,0
1634,10-03-2024,Android,Paid,South,TRUE,Unknown,2024-03,489,0
1635,29-06-2024,Android,Referral,East,TRUE,Influencer,2024-06,378,0
1636,07-10-2024,Android,Paid,East,FALSE,Unknown,2024-10,278,0
1637,28-01-2024,Android,Paid,North,TRUE,Unknown,2024-01,531,0
1638,12-03-2025,iOS,Paid,East,TRUE,Unknown,2025-03,122,0
1639,19-04-2024,iOS,Paid,North,TRUE,Unknown,2024-04,449,0
1640,26-06-2025,Android,Paid,West,FALSE,Unknown,2025-06,16,0
1641,05-12-2024,Web,Organic,West,FALSE,Unknown,2024-12,219,1
1642,24-02-2024,Android,Social,West,TRUE,Unknown,2024-02,504,0
1643,28-01-2025,Android,Organic,South,TRUE,Unknown,2025-01,165,0
1644,25-07-2024,Android,Organic,South,TRUE,Unknown,2024-07,352,0
1645,17-09-2024,iOS,Organic,East,TRUE,Unknown,2024-09,298,0
1646,19-10-2024,Android,Organic,North,TRUE,Unknown,2024-10,266,0
1647,17-03-2025,Android,Paid,East,FALSE,Unknown,2025-03,117,0
1648,02-08-2024,iOS,Organic,West,FALSE,Unknown,2024-08,344,0
1649,10-05-2025,Android,Organic,East,FALSE,Unknown,2025-05,63,0
1650,12-02-2025,iOS,Paid,East,FALSE,Unknown,2025-02,150,0
1651,14-02-2025,Web,Referral,East,TRUE,Friend,2025-02,148,1
1652,04-04-2025,Web,Organic,West,TRUE,Unknown,2025-04,99,1
1653,15-05-2024,Android,Paid,North,TRUE,Unknown,2024-05,423,0
1654,26-03-2024,Android,Referral,East,TRUE,Friend,2024-03,473,0
1655,27-04-2024,Android,Social,West,TRUE,Unknown,2024-04,441,0
1656,25-11-2024,Android,Referral,South,TRUE,Influencer,2024-11,229,0
1657,18-10-2024,Android,Organic,North,TRUE,Unknown,2024-10,267,0
1658,11-02-2025,Android,Referral,West,FALSE,PromoCode,2025-02,151,0
1659,21-07-2024,Web,Paid,East,TRUE,Unknown,2024-07,356,1
1660,12-09-2024,Web,Organic,West,FALSE,Unknown,2024-09,303,1
1661,11-07-2024,Android,Social,North,FALSE,Unknown,2024-07,366,0
1662,05-01-2025,Android,Paid,East,TRUE,Unknown,2025-01,188,0
1663,13-12-2024,Android,Social,South,FALSE,Unknown,2024-12,211,0
1664,05-05-2025,Android,Referral,South,FALSE,PromoCode,2025-05,68,0
1665,30-03-2025,iOS,Referral,South,TRUE,Influencer,2025-03,104,0
1666,01-05-2024,iOS,Referral,West,TRUE,Friend,2024-05,437,0
1667,12-08-2024,iOS,Paid,North,FALSE,Unknown,2024-08,334,0
1668,25-02-2024,iOS,Paid,South,FALSE,Unknown,2024-02,503,0
1669,28-09-2024,Android,Social,East,TRUE,Unknown,2024-09,287,0
1670,07-04-2025,iOS,Referral,East,FALSE,Influencer,2025-04,96,0
1671,18-07-2024,Android,Social,East,TRUE,Unknown,2024-07,359,0
1672,25-11-2024,Android,Social,West,TRUE,Unknown,2024-11,229,0
1673,06-01-2025,Android,Social,North,TRUE,Unknown,2025-01,187,0
1674,07-03-2025,Android,Referral,North,FALSE,Influencer,2025-03,127,0
1675,13-11-2024,Android,Paid,South,TRUE,Unknown,2024-11,241,0
1676,07-10-2024,Android,Organic,North,TRUE,Unknown,2024-10,278,0
1677,14-10-2024,Web,Referral,East,FALSE,Friend,2024-10,271,1
1678,23-10-2024,Android,Organic,East,FALSE,Unknown,2024-10,262,0
1679,10-01-2025,Android,Organic,West,FALSE,Unknown,2025-01,183,0
1680,04-12-2024,Android,Organic,East,TRUE,Unknown,2024-12,220,0
1681,17-11-2024,iOS,Social,North,TRUE,Unknown,2024-11,237,0
1682,02-05-2025,Android,Social,East,FALSE,Unknown,2025-05,71,0
1683,25-03-2024,Web,Referral,South,FALSE,Friend,2024-03,474,1
1684,23-03-2025,iOS,Paid,West,TRUE,Unknown,2025-03,111,0
1685,26-03-2025,Android,Referral,West,TRUE,Friend,2025-03,108,0
1686,10-03-2025,iOS,Referral,North,TRUE,Friend,2025-03,124,0
1687,03-11-2024,Android,Paid,East,FALSE,Unknown,2024-11,251,0
1688,20-06-2024,Android,Organic,East,FALSE,Unknown,2024-06,387,0
1689,14-04-2024,iOS,Organic,North,TRUE,Unknown,2024-04,454,0
1690,02-07-2025,Android,Paid,North,FALSE,Unknown,2025-07,10,0
1691,19-05-2024,Android,Referral,South,TRUE,Friend,2024-05,419,0
1692,12-05-2025,Android,Paid,North,TRUE,Unknown,2025-05,61,0
1693,30-05-2025,Android,Social,East,FALSE,Unknown,2025-05,43,0
1694,05-05-2025,Web,Organic,South,TRUE,Unknown,2025-05,68,1
1695,16-03-2024,Android,Organic,West,TRUE,Unknown,2024-03,483,0
1696,13-01-2025,iOS,Paid,East,TRUE,Unknown,2025-01,180,0
1697,13-01-2025,Android,Organic,West,TRUE,Unknown,2025-01,180,0
1698,19-05-2025,iOS,Organic,West,TRUE,Unknown,2025-05,54,0
1699,02-07-2024,Android,Organic,West,TRUE,Unknown,2024-07,375,0
1700,11-03-2025,Android,Paid,East,TRUE,Unknown,2025-03,123,0
1701,10-01-2025,iOS,Organic,West,FALSE,Unknown,2025-01,183,0
1702,03-04-2024,Android,Referral,East,FALSE,PromoCode,2024-04,465,0
1703,20-01-2024,Android,Paid,West,TRUE,Unknown,2024-01,539,0
1704,16-09-2024,Android,Organic,North,TRUE,Unknown,2024-09,299,0
1705,22-09-2024,iOS,Referral,North,TRUE,Friend,2024-09,293,0
1706,02-05-2025,Android,Organic,East,TRUE,Unknown,2025-05,71,0
1707,22-07-2024,Web,Social,West,FALSE,Unknown,2024-07,355,1
1708,18-05-2025,Android,Social,West,TRUE,Unknown,2025-05,55,0
1709,07-09-2024,Android,Organic,West,TRUE,Unknown,2024-09,308,0
1710,23-09-2024,iOS,Social,North,TRUE,Unknown,2024-09,292,0
1711,29-08-2024,iOS,Referral,West,FALSE,PromoCode,2024-08,317,0
1712,27-09-2024,iOS,Social,West,FALSE,Unknown,2024-09,288,0
1713,20-07-2024,Web,Referral,East,TRUE,Friend,2024-07,357,1
1714,27-08-2024,Android,Organic,West,TRUE,Unknown,2024-08,319,0
1715,16-04-2024,Android,Social,North,FALSE,Unknown,2024-04,452,0
1716,03-07-2025,Android,Organic,West,TRUE,Unknown,2025-07,9,0
1717,06-03-2025,iOS,Organic,North,FALSE,Unknown,2025-03,128,0
1718,13-10-2024,iOS,Organic,North,TRUE,Unknown,2024-10,272,0
1719,23-08-2024,Android,Organic,South,TRUE,Unknown,2024-08,323,0
1720,26-07-2024,Android,Paid,North,TRUE,Unknown,2024-07,351,0
1721,07-01-2024,Android,Referral,South,TRUE,Friend,2024-01,552,0
1722,24-02-2025,iOS,Social,South,TRUE,Unknown,2025-02,138,0
1723,11-12-2024,Android,Organic,West,TRUE,Unknown,2024-12,213,0
1724,09-09-2024,Android,Social,South,TRUE,Unknown,2024-09,306,0
1725,02-02-2024,Android,Social,East,TRUE,Unknown,2024-02,526,0
1726,14-02-2025,iOS,Organic,North,FALSE,Unknown,2025-02,148,0
1727,04-03-2025,iOS,Organic,East,TRUE,Unknown,2025-03,130,0
1728,21-03-2025,iOS,Social,South,FALSE,Unknown,2025-03,113,0
1729,04-06-2024,Android,Referral,West,FALSE,PromoCode,2024-06,403,0
1730,19-11-2024,Android,Referral,North,TRUE,PromoCode,2024-11,235,0
1731,24-03-2025,iOS,Referral,East,TRUE,Friend,2025-03,110,0
1732,31-07-2024,Web,Paid,West,FALSE,Unknown,2024-07,346,1
1733,08-11-2024,Android,Organic,South,TRUE,Unknown,2024-11,246,0
1734,25-08-2024,Android,Paid,West,TRUE,Unknown,2024-08,321,0
1735,04-05-2024,Android,Organic,East,FALSE,Unknown,2024-05,434,0
1736,21-02-2024,Android,Referral,West,TRUE,PromoCode,2024-02,507,0
1737,21-02-2025,iOS,Social,East,FALSE,Unknown,2025-02,141,0
1738,13-05-2024,Android,Paid,West,TRUE,Unknown,2024-05,425,0
1739,01-02-2025,Android,Social,North,TRUE,Unknown,2025-02,161,0
1740,04-12-2024,Android,Paid,West,FALSE,Unknown,2024-12,220,0
1741,02-08-2024,Android,Referral,North,TRUE,Influencer,2024-08,344,0
1742,23-02-2025,Android,Referral,East,TRUE,Friend,2025-02,139,0
1743,03-06-2025,Android,Social,North,TRUE,Unknown,2025-06,39,0
1744,01-01-2025,Android,Referral,West,TRUE,Friend,2025-01,192,0
1745,03-11-2024,iOS,Organic,North,TRUE,Unknown,2024-11,251,0
1746,15-03-2024,Android,Social,East,FALSE,Unknown,2024-03,484,0
1747,10-04-2024,Android,Referral,West,FALSE,Friend,2024-04,458,0
1748,30-07-2024,Web,Organic,North,TRUE,Unknown,2024-07,347,1
1749,23-12-2024,iOS,Referral,North,TRUE,Influencer,2024-12,201,0
1750,04-03-2025,iOS,Social,South,FALSE,Unknown,2025-03,130,0
1751,10-11-2024,Android,Paid,North,TRUE,Unknown,2024-11,244,0
1752,14-01-2025,Android,Organic,South,FALSE,Unknown,2025-01,179,0
1753,07-03-2025,Android,Social,East,FALSE,Unknown,2025-03,127,0
1754,17-05-2025,Android,Referral,South,FALSE,PromoCode,2025-05,56,0
1755,02-06-2025,Android,Paid,East,TRUE,Unknown,2025-06,40,0
1756,03-01-2024,Web,Organic,North,TRUE,Unknown,2024-01,556,1
1757,03-06-2025,Android,Organic,North,FALSE,Unknown,2025-06,39,0
1758,31-10-2024,Android,Referral,South,TRUE,Friend,2024-10,254,0
1759,11-06-2024,Android,Social,East,FALSE,Unknown,2024-06,396,0
1760,12-12-2024,Android,Organic,North,TRUE,Unknown,2024-12,212,0
1761,16-05-2025,iOS,Organic,South,FALSE,Unknown,2025-05,57,0
1762,03-03-2025,Android,Organic,South,TRUE,Unknown,2025-03,131,0
1763,26-08-2024,iOS,Referral,South,TRUE,PromoCode,2024-08,320,0
1764,02-06-2024,Web,Organic,North,TRUE,Unknown,2024-06,405,1
1765,13-02-2025,Android,Organic,East,FALSE,Unknown,2025-02,149,0
1766,21-06-2024,Android,Organic,North,FALSE,Unknown,2024-06,386,0
1767,08-10-2024,Web,Referral,West,TRUE,Friend,2024-10,277,1
1768,11-05-2025,iOS,Paid,West,TRUE,Unknown,2025-05,62,0
1769,10-03-2025,Android,Organic,North,TRUE,Unknown,2025-03,124,0
1770,02-07-2025,Web,Social,East,TRUE,Unknown,2025-07,10,1
1771,30-03-2025,Android,Organic,South,TRUE,Unknown,2025-03,104,0
1772,13-01-2024,Web,Organic,West,TRUE,Unknown,2024-01,546,1
1773,04-09-2024,Android,Social,West,FALSE,Unknown,2024-09,311,0
1774,18-05-2024,Android,Paid,North,FALSE,Unknown,2024-05,420,0
1775,09-08-2024,iOS,Paid,West,TRUE,Unknown,2024-08,337,0
1776,28-05-2024,Android,Organic,West,TRUE,Unknown,2024-05,410,0
1777,29-01-2024,Android,Referral,South,TRUE,Influencer,2024-01,530,0
1778,04-04-2025,Android,Paid,South,FALSE,Unknown,2025-04,99,0
1779,29-06-2025,Web,Social,East,TRUE,Unknown,2025-06,13,1
1780,20-09-2024,iOS,Organic,West,TRUE,Unknown,2024-09,295,0
1781,29-01-2024,iOS,Paid,East,TRUE,Unknown,2024-01,530,0
1782,21-02-2024,Android,Referral,East,FALSE,Influencer,2024-02,507,0
1783,02-07-2025,iOS,Social,South,TRUE,Unknown,2025-07,10,0
1784,21-04-2024,Android,Organic,South,FALSE,Unknown,2024-04,447,0
1785,01-03-2024,Android,Social,North,TRUE,Unknown,2024-03,498,0
1786,06-11-2024,iOS,Organic,South,TRUE,Unknown,2024-11,248,0
1787,04-03-2024,Android,Paid,East,FALSE,Unknown,2024-03,495,0
1788,04-10-2024,Android,Organic,West,FALSE,Unknown,2024-10,281,0
1789,27-12-2024,Android,Referral,East,TRUE,Friend,2024-12,197,0
1790,22-03-2025,Android,Organic,East,TRUE,Unknown,2025-03,112,0
1791,02-03-2024,iOS,Organic,East,FALSE,Unknown,2024-03,497,0
1792,29-01-2025,Android,Organic,South,TRUE,Unknown,2025-01,164,0
1793,15-08-2024,iOS,Organic,East,TRUE,Unknown,2024-08,331,0
1794,10-01-2024,Android,Social,North,FALSE,Unknown,2024-01,549,0
1795,23-02-2025,Android,Social,West,TRUE,Unknown,2025-02,139,0
1796,03-12-2024,Android,Referral,South,FALSE,PromoCode,2024-12,221,0
1797,24-12-2024,iOS,Organic,East,FALSE,Unknown,2024-12,200,0
1798,15-08-2024,iOS,Paid,North,TRUE,Unknown,2024-08,331,0
1799,25-03-2024,Web,Referral,West,FALSE,Influencer,2024-03,474,1
1800,25-06-2025,iOS,Social,East,TRUE,Unknown,2025-06,17,0
1801,10-07-2024,Android,Paid,West,TRUE,Unknown,2024-07,367,0
1802,16-06-2024,iOS,Social,South,TRUE,Unknown,2024-06,391,0
1803,04-02-2024,Web,Social,South,FALSE,Unknown,2024-02,524,1
1804,14-04-2024,iOS,Social,North,FALSE,Unknown,2024-04,454,0
1805,21-03-2025,Android,Organic,South,TRUE,Unknown,2025-03,113,0
1806,09-05-2025,Android,Organic,North,TRUE,Unknown,2025-05,64,0
1807,02-03-2025,iOS,Paid,East,TRUE,Unknown,2025-03,132,0
1808,02-04-2024,iOS,Paid,West,TRUE,Unknown,2024-04,466,0
1809,01-09-2024,Android,Organic,South,FALSE,Unknown,2024-09,314,0
1810,22-10-2024,iOS,Organic,West,TRUE,Unknown,2024-10,263,0
1811,07-11-2024,Web,Referral,West,TRUE,PromoCode,2024-11,247,1
1812,04-06-2024,Android,Paid,East,TRUE,Unknown,2024-06,403,0
1813,01-06-2025,iOS,Organic,East,FALSE,Unknown,2025-06,41,0
1814,06-02-2024,Android,Referral,South,TRUE,Friend,2024-02,522,0
1815,06-01-2025,Android,Referral,East,FALSE,Friend,2025-01,187,0
1816,16-12-2024,Android,Referral,West,TRUE,Friend,2024-12,208,0
1817,07-02-2024,Android,Organic,North,FALSE,Unknown,2024-02,521,0
1818,18-03-2024,iOS,Referral,North,TRUE,Friend,2024-03,481,0
1819,20-02-2025,Android,Paid,North,TRUE,Unknown,2025-02,142,0
1820,02-10-2024,Android,Organic,South,TRUE,Unknown,2024-10,283,0
1821,20-09-2024,Android,Referral,East,TRUE,Influencer,2024-09,295,0
1822,16-01-2025,Android,Organic,East,FALSE,Unknown,2025-01,177,0
1823,25-03-2025,Android,Organic,East,TRUE,Unknown,2025-03,109,0
1824,23-04-2024,iOS,Paid,East,TRUE,Unknown,2024-04,445,0
1825,21-02-2025,Android,Organic,West,TRUE,Unknown,2025-02,141,0
1826,02-04-2024,iOS,Organic,North,TRUE,Unknown,2024-04,466,0
1827,16-05-2024,iOS,Social,West,TRUE,Unknown,2024-05,422,0
1828,12-03-2025,Android,Organic,South,TRUE,Unknown,2025-03,122,0
1829,25-12-2024,iOS,Social,North,FALSE,Unknown,2024-12,199,0
1830,22-04-2024,Android,Paid,North,TRUE,Unknown,2024-04,446,0
1831,21-05-2025,Android,Organic,West,FALSE,Unknown,2025-05,52,0
1832,30-04-2025,Android,Organic,South,FALSE,Unknown,2025-04,73,0
1833,04-07-2024,Android,Paid,South,FALSE,Unknown,2024-07,373,0
1834,07-05-2025,Android,Referral,North,FALSE,Friend,2025-05,66,0
1835,13-04-2024,iOS,Organic,East,TRUE,Unknown,2024-04,455,0
1836,28-05-2024,Android,Organic,South,FALSE,Unknown,2024-05,410,0
1837,29-04-2025,iOS,Referral,West,FALSE,Friend,2025-04,74,0
1838,09-01-2025,Android,Organic,South,TRUE,Unknown,2025-01,184,0
1839,07-12-2024,iOS,Social,North,TRUE,Unknown,2024-12,217,0
1840,05-08-2024,Android,Referral,East,TRUE,Influencer,2024-08,341,0
1841,07-04-2024,Android,Paid,South,TRUE,Unknown,2024-04,461,0
1842,23-01-2024,Android,Organic,North,FALSE,Unknown,2024-01,536,0
1843,09-11-2024,Android,Organic,South,FALSE,Unknown,2024-11,245,0
1844,21-04-2025,Android,Social,East,FALSE,Unknown,2025-04,82,0
1845,18-01-2025,iOS,Organic,West,TRUE,Unknown,2025-01,175,0
1846,09-03-2025,Android,Organic,North,TRUE,Unknown,2025-03,125,0
1847,07-09-2024,iOS,Paid,North,FALSE,Unknown,2024-09,308,0
1848,07-04-2024,iOS,Organic,East,FALSE,Unknown,2024-04,461,0
1849,10-10-2024,iOS,Paid,North,TRUE,Unknown,2024-10,275,0
1850,03-07-2024,Android,Social,East,FALSE,Unknown,2024-07,374,0
1851,20-03-2025,Android,Paid,North,TRUE,Unknown,2025-03,114,0
1852,08-05-2025,Web,Social,East,TRUE,Unknown,2025-05,65,1
1853,21-06-2025,iOS,Social,South,TRUE,Unknown,2025-06,21,0
1854,15-06-2024,Android,Organic,South,TRUE,Unknown,2024-06,392,0
1855,05-10-2024,Android,Organic,South,FALSE,Unknown,2024-10,280,0
1856,17-01-2024,Android,Paid,North,TRUE,Unknown,2024-01,542,0
1857,21-02-2024,Android,Referral,East,TRUE,PromoCode,2024-02,507,0
1858,25-12-2024,iOS,Organic,East,TRUE,Unknown,2024-12,199,0
1859,10-09-2024,Android,Social,West,TRUE,Unknown,2024-09,305,0
1860,26-06-2024,Android,Referral,South,TRUE,Friend,2024-06,381,0
1861,14-05-2025,Android,Organic,West,TRUE,Unknown,2025-05,59,0
1862,07-04-2024,Android,Referral,South,FALSE,Influencer,2024-04,461,0
1863,22-10-2024,iOS,Organic,West,FALSE,Unknown,2024-10,263,0
1864,04-05-2025,iOS,Social,South,FALSE,Unknown,2025-05,69,0
1865,28-06-2025,Android,Paid,East,TRUE,Unknown,2025-06,14,0
1866,16-01-2024,iOS,Organic,South,TRUE,Unknown,2024-01,543,0
1867,29-08-2024,Android,Organic,North,FALSE,Unknown,2024-08,317,0
1868,18-04-2024,Android,Social,South,FALSE,Unknown,2024-04,450,0
1869,23-05-2024,Android,Paid,South,TRUE,Unknown,2024-05,415,0
1870,25-04-2024,Android,Social,East,FALSE,Unknown,2024-04,443,0
1871,02-01-2024,Android,Organic,North,FALSE,Unknown,2024-01,557,0
1872,08-04-2024,Android,Organic,East,FALSE,Unknown,2024-04,460,0
1873,15-08-2024,iOS,Organic,West,FALSE,Unknown,2024-08,331,0
1874,27-07-2024,Android,Paid,West,TRUE,Unknown,2024-07,350,0
1875,31-10-2024,iOS,Organic,North,TRUE,Unknown,2024-10,254,0
1876,05-02-2024,Android,Organic,West,TRUE,Unknown,2024-02,523,0
1877,04-07-2024,Web,Referral,North,TRUE,Influencer,2024-07,373,1
1878,26-08-2024,iOS,Paid,South,FALSE,Unknown,2024-08,320,0
1879,08-05-2024,Android,Organic,West,FALSE,Unknown,2024-05,430,0
1880,26-05-2024,iOS,Paid,South,TRUE,Unknown,2024-05,412,0
1881,17-04-2025,Android,Referral,East,TRUE,PromoCode,2025-04,86,0
1882,19-06-2025,iOS,Organic,West,FALSE,Unknown,2025-06,23,0
1883,20-01-2025,Android,Organic,East,FALSE,Unknown,2025-01,173,0
1884,25-02-2024,iOS,Organic,East,FALSE,Unknown,2024-02,503,0
1885,23-06-2024,iOS,Referral,North,TRUE,Influencer,2024-06,384,0
1886,29-10-2024,Android,Social,East,FALSE,Unknown,2024-10,256,0
1887,25-04-2025,Android,Organic,North,TRUE,Unknown,2025-04,78,0
1888,12-06-2024,iOS,Organic,North,FALSE,Unknown,2024-06,395,0
1889,07-06-2025,Android,Social,North,TRUE,Unknown,2025-06,35,0
1890,12-11-2024,Android,Social,North,FALSE,Unknown,2024-11,242,0
1891,24-01-2024,Android,Referral,North,TRUE,Influencer,2024-01,535,0
1892,14-02-2024,Android,Social,South,FALSE,Unknown,2024-02,514,0
1893,19-12-2024,Web,Referral,North,FALSE,PromoCode,2024-12,205,1
1894,12-03-2024,Android,Referral,West,TRUE,PromoCode,2024-03,487,0
1895,11-03-2025,Android,Organic,North,TRUE,Unknown,2025-03,123,0
1896,07-05-2025,iOS,Paid,South,TRUE,Unknown,2025-05,66,0
1897,24-05-2025,iOS,Organic,West,TRUE,Unknown,2025-05,49,0
1898,23-02-2025,Android,Social,West,FALSE,Unknown,2025-02,139,0
1899,02-05-2024,Android,Social,South,TRUE,Unknown,2024-05,436,0
1900,26-09-2024,Web,Referral,West,FALSE,Friend,2024-09,289,1
1901,25-02-2025,iOS,Organic,South,FALSE,Unknown,2025-02,137,0
1902,17-09-2024,Android,Organic,East,TRUE,Unknown,2024-09,298,0
1903,23-01-2024,Android,Organic,East,TRUE,Unknown,2024-01,536,0
1904,27-04-2025,Android,Organic,North,TRUE,Unknown,2025-04,76,0
1905,27-07-2024,Android,Referral,North,TRUE,Friend,2024-07,350,0
1906,27-10-2024,Android,Social,North,TRUE,Unknown,2024-10,258,0
1907,18-03-2025,iOS,Organic,North,FALSE,Unknown,2025-03,116,0
1908,27-04-2025,Android,Organic,South,TRUE,Unknown,2025-04,76,0
1909,18-06-2024,iOS,Referral,East,TRUE,Influencer,2024-06,389,0
1910,19-02-2025,Android,Organic,South,TRUE,Unknown,2025-02,143,0
1911,31-03-2024,iOS,Social,West,TRUE,Unknown,2024-03,468,0
1912,27-04-2025,iOS,Organic,West,TRUE,Unknown,2025-04,76,0
1913,23-01-2024,Android,Organic,West,TRUE,Unknown,2024-01,536,0
1914,16-01-2025,Android,Organic,West,FALSE,Unknown,2025-01,177,0
1915,17-04-2025,Android,Organic,West,TRUE,Unknown,2025-04,86,0
1916,25-04-2024,iOS,Paid,East,FALSE,Unknown,2024-04,443,0
1917,18-03-2025,iOS,Organic,South,FALSE,Unknown,2025-03,116,0
1918,15-01-2025,Android,Paid,West,FALSE,Unknown,2025-01,178,0
1919,22-02-2025,Android,Paid,North,FALSE,Unknown,2025-02,140,0
1920,25-04-2025,Android,Organic,East,FALSE,Unknown,2025-04,78,0
1921,18-02-2025,iOS,Organic,North,FALSE,Unknown,2025-02,144,0
1922,04-05-2024,Android,Paid,East,TRUE,Unknown,2024-05,434,0
1923,28-06-2024,Android,Referral,East,TRUE,Friend,2024-06,379,0
1924,06-07-2024,Android,Social,North,FALSE,Unknown,2024-07,371,0
1925,18-04-2024,Android,Organic,North,FALSE,Unknown,2024-04,450,0
1926,18-02-2024,iOS,Organic,West,TRUE,Unknown,2024-02,510,0
1927,14-04-2024,Android,Organic,North,FALSE,Unknown,2024-04,454,0
1928,11-06-2024,iOS,Paid,South,FALSE,Unknown,2024-06,396,0
1929,28-08-2024,Android,Referral,East,FALSE,Friend,2024-08,318,0
1930,16-03-2025,Android,Social,East,FALSE,Unknown,2025-03,118,0
1931,15-01-2025,iOS,Referral,West,TRUE,PromoCode,2025-01,178,0
1932,28-01-2024,Web,Organic,East,FALSE,Unknown,2024-01,531,1
1933,08-05-2025,iOS,Paid,North,TRUE,Unknown,2025-05,65,0
1934,25-02-2024,Android,Social,East,FALSE,Unknown,2024-02,503,0
1935,19-11-2024,Android,Organic,East,TRUE,Unknown,2024-11,235,0
1936,31-08-2024,iOS,Paid,North,TRUE,Unknown,2024-08,315,0
1937,24-04-2024,Android,Social,North,FALSE,Unknown,2024-04,444,0
1938,16-07-2024,Android,Referral,East,FALSE,Influencer,2024-07,361,0
1939,15-05-2025,iOS,Referral,South,FALSE,Friend,2025-05,58,0
1940,20-01-2025,iOS,Organic,North,TRUE,Unknown,2025-01,173,0
1941,09-05-2024,Web,Paid,South,FALSE,Unknown,2024-05,429,1
1942,30-10-2024,Web,Organic,South,TRUE,Unknown,2024-10,255,1
1943,09-01-2025,iOS,Referral,West,FALSE,Influencer,2025-01,184,0
1944,15-03-2025,Android,Organic,South,FALSE,Unknown,2025-03,119,0
1945,22-11-2024,Android,Social,West,FALSE,Unknown,2024-11,232,0
1946,26-01-2025,Android,Social,South,FALSE,Unknown,2025-01,167,0
1947,11-03-2024,Android,Paid,West,FALSE,Unknown,2024-03,488,0
1948,22-11-2024,Android,Organic,North,FALSE,Unknown,2024-11,232,0
1949,30-05-2025,Android,Organic,East,TRUE,Unknown,2025-05,43,0
1950,18-05-2024,Android,Referral,East,FALSE,Friend,2024-05,420,0
1951,06-02-2025,Android,Referral,West,TRUE,Influencer,2025-02,156,0
1952,23-01-2025,Android,Referral,North,TRUE,Influencer,2025-01,170,0
1953,09-01-2025,Android,Organic,West,TRUE,Unknown,2025-01,184,0
1954,06-06-2024,Android,Paid,West,TRUE,Unknown,2024-06,401,0
1955,11-05-2024,iOS,Referral,North,FALSE,PromoCode,2024-05,427,0
1956,28-03-2025,Android,Paid,South,FALSE,Unknown,2025-03,106,0
1957,03-12-2024,Android,Referral,South,TRUE,Friend,2024-12,221,0
1958,12-06-2025,iOS,Referral,North,TRUE,PromoCode,2025-06,30,0
1959,25-11-2024,Android,Organic,West,TRUE,Unknown,2024-11,229,0
1960,27-01-2025,Android,Organic,East,FALSE,Unknown,2025-01,166,0
1961,30-06-2024,Android,Paid,West,TRUE,Unknown,2024-06,377,0
1962,23-01-2025,Android,Organic,South,TRUE,Unknown,2025-01,170,0
1963,05-03-2024,Web,Referral,North,FALSE,Friend,2024-03,494,1
1964,12-11-2024,Android,Referral,North,TRUE,Friend,2024-11,242,0
1965,16-03-2024,iOS,Social,North,FALSE,Unknown,2024-03,483,0
1966,27-12-2024,Android,Referral,South,FALSE,Influencer,2024-12,197,0
1967,23-01-2024,Android,Organic,West,FALSE,Unknown,2024-01,536,0
1968,02-02-2024,Android,Organic,North,TRUE,Unknown,2024-02,526,0
1969,22-02-2025,Android,Social,East,TRUE,Unknown,2025-02,140,0
1970,08-02-2025,Android,Organic,North,TRUE,Unknown,2025-02,154,0
